MOD15A2H.A2022297.h12v09.006.2022307020546.Lai_500m,MOD15A2H,A2022297,Lat-1.719720006Lon-51.45899963Samp17Line17,2022307020546,41.0,52.0,52.0,45.0,46.0,46.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,46.0,46.0,28.0,32.0,46.0,46.0,45.0,45.0,45.0,44.0,44.0,49.0,49.0,44.0,45.0,45.0,45.0,45.0,51.0,51.0,46.0,46.0,56.0,56.0,56.0,56.0,45.0,45.0,49.0,49.0,45.0,45.0,45.0,45.0,45.0,44.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,45.0,45.0,45.0,45.0,45.0,44.0,44.0,49.0,45.0,45.0,45.0,46.0,46.0,44.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,52.0,44.0,43.0,43.0,45.0,45.0,45.0,46.0,46.0,54.0,54.0,45.0,45.0,45.0,45.0,45.0,45.0,53.0,50.0,53.0,53.0,53.0,53.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,59.0,59.0,48.0,48.0,45.0,45.0,45.0,46.0,46.0,45.0,45.0,45.0,58.0,45.0,43.0,43.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,43.0,43.0,43.0,44.0,44.0,44.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,45.0,44.0,46.0,64.0,64.0,46.0,46.0,45.0,45.0,45.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,64.0,64.0,57.0,57.0,45.0,45.0,45.0,53.0,44.0,44.0,44.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,46.0,46.0,46.0,45.0,46.0,46.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.0,43.0,39.0,39.0,39.0,45.0,45.0,46.0,46.0,42.0,42.0,44.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,45.0,45.0,39.0,39.0,45.0,45.0,46.0,42.0,42.0,42.0,38.0,38.0,38.0,44.0,44.0,44.0,45.0,45.0,45.0,39.0,39.0,39.0,39.0,46.0,37.0,37.0,37.0,38.0,38.0,38.0,44.0,44.0,44.0,45.0,45.0,45.0,38.0,61.0,38.0,46.0,46.0
MOD15A2H.A2022305.h12v09.006.2022315070445.Lai_500m,MOD15A2H,A2022305,Lat-1.719720006Lon-51.45899963Samp17Line17,2022315070445,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,2.0,5.0,2.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,2.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,2.0,3.0,4.0,5.0,6.0,6.0,6.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,3.0,4.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,2.0,2.0,2.0,4.0,4.0,5.0,7.0,5.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,7.0,7.0,7.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,3.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
MOD15A2H.A2022313.h12v09.006.2022322055234.Lai_500m,MOD15A2H,A2022313,Lat-1.719720006Lon-51.45899963Samp17Line17,2022322055234,49.0,70.0,62.0,70.0,34.0,34.0,36.0,33.0,33.0,59.0,54.0,44.0,9.0,66.0,62.0,28.0,61.0,66.0,52.0,70.0,54.0,16.0,34.0,36.0,36.0,42.0,42.0,10.0,2.0,2.0,28.0,28.0,24.0,15.0,70.0,70.0,70.0,70.0,16.0,16.0,35.0,35.0,35.0,6.0,6.0,2.0,2.0,17.0,61.0,24.0,24.0,70.0,61.0,44.0,44.0,27.0,27.0,41.0,41.0,44.0,44.0,6.0,2.0,2.0,35.0,33.0,33.0,33.0,70.0,70.0,61.0,66.0,61.0,61.0,41.0,41.0,46.0,56.0,58.0,6.0,6.0,29.0,32.0,32.0,12.0,70.0,70.0,12.0,65.0,61.0,40.0,40.0,46.0,46.0,56.0,49.0,3.0,3.0,2.0,53.0,18.0,12.0,70.0,70.0,41.0,12.0,9.0,9.0,40.0,50.0,50.0,50.0,50.0,3.0,2.0,2.0,57.0,18.0,18.0,62.0,62.0,41.0,41.0,51.0,51.0,51.0,50.0,50.0,44.0,44.0,61.0,61.0,60.0,57.0,22.0,22.0,50.0,50.0,45.0,43.0,43.0,43.0,2.0,56.0,37.0,29.0,26.0,53.0,59.0,59.0,58.0,32.0,15.0,63.0,63.0,45.0,45.0,54.0,54.0,54.0,39.0,32.0,32.0,16.0,35.0,59.0,58.0,59.0,56.0,25.0,63.0,45.0,45.0,15.0,15.0,12.0,34.0,34.0,39.0,29.0,33.0,33.0,50.0,50.0,50.0,49.0,33.0,38.0,38.0,45.0,47.0,47.0,19.0,36.0,45.0,39.0,29.0,47.0,47.0,50.0,49.0,49.0,49.0,33.0,17.0,17.0,56.0,47.0,47.0,62.0,62.0,45.0,45.0,40.0,44.0,44.0,50.0,51.0,48.0,49.0,43.0,23.0,23.0,29.0,44.0,30.0,62.0,62.0,40.0,40.0,16.0,36.0,62.0,62.0,51.0,48.0,48.0,37.0,16.0,11.0,12.0,44.0,30.0,30.0,56.0,58.0,58.0,34.0,47.0,49.0,62.0,50.0,47.0,47.0,45.0,13.0,15.0,13.0,28.0,59.0,59.0,62.0,28.0,65.0,65.0,47.0,49.0,49.0,65.0,43.0,48.0,48.0,13.0,12.0,20.0,25.0,14.0,22.0,22.0,38.0,9.0,65.0,41.0,38.0,38.0,66.0,61.0,43.0,43.0
MOD15A2H.A2022321.h12v09.006.2022330055229.Lai_500m,MOD15A2H,A2022321,Lat-1.719720006Lon-51.45899963Samp17Line17,2022330055229,10.0,10.0,8.0,6.0,9.0,9.0,8.0,8.0,8.0,65.0,13.0,13.0,44.0,16.0,59.0,63.0,61.0,8.0,8.0,8.0,8.0,12.0,10.0,10.0,13.0,13.0,46.0,35.0,35.0,13.0,7.0,59.0,70.0,70.0,8.0,13.0,16.0,16.0,36.0,23.0,8.0,8.0,17.0,66.0,43.0,35.0,35.0,8.0,70.0,68.0,68.0,31.0,29.0,41.0,66.0,66.0,61.0,59.0,56.0,70.0,18.0,70.0,62.0,62.0,35.0,62.0,24.0,24.0,61.0,62.0,66.0,8.0,19.0,19.0,56.0,43.0,55.0,55.0,70.0,70.0,70.0,35.0,64.0,66.0,66.0,48.0,47.0,16.0,31.0,68.0,46.0,46.0,48.0,55.0,13.0,70.0,70.0,10.0,14.0,65.0,66.0,66.0,14.0,14.0,8.0,70.0,70.0,20.0,46.0,48.0,61.0,47.0,70.0,10.0,52.0,52.0,33.0,66.0,62.0,12.0,46.0,50.0,50.0,37.0,20.0,20.0,7.0,47.0,47.0,70.0,61.0,46.0,52.0,33.0,45.0,47.0,60.0,11.0,11.0,50.0,37.0,11.0,7.0,70.0,70.0,12.0,70.0,61.0,46.0,31.0,31.0,8.0,16.0,7.0,11.0,11.0,11.0,10.0,12.0,11.0,13.0,13.0,33.0,70.0,43.0,41.0,40.0,40.0,8.0,12.0,12.0,9.0,6.0,7.0,30.0,47.0,56.0,47.0,38.0,33.0,11.0,11.0,11.0,12.0,17.0,9.0,9.0,34.0,13.0,43.0,65.0,66.0,66.0,30.0,11.0,11.0,48.0,33.0,32.0,33.0,33.0,52.0,9.0,9.0,14.0,10.0,66.0,66.0,10.0,8.0,17.0,11.0,8.0,7.0,6.0,9.0,7.0,16.0,52.0,52.0,55.0,8.0,7.0,7.0,30.0,7.0,5.0,5.0,3.0,8.0,9.0,9.0,7.0,7.0,26.0,15.0,9.0,25.0,8.0,7.0,7.0,12.0,11.0,4.0,8.0,13.0,13.0,15.0,50.0,7.0,7.0,2.0,15.0,48.0,45.0,8.0,8.0,8.0,7.0,7.0,4.0,4.0,9.0,10.0,15.0,50.0,16.0,16.0,9.0,2.0,2.0,45.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,10.0,31.0,48.0,8.0,7.0,8.0,8.0,8.0,31.0,3.0
MOD15A2H.A2022329.h12v09.006.2022351025336.Lai_500m,MOD15A2H,A2022329,Lat-1.719720006Lon-51.45899963Samp17Line17,2022351025336,41.0,55.0,56.0,22.0,11.0,10.0,11.0,10.0,10.0,10.0,9.0,8.0,8.0,8.0,5.0,8.0,21.0,58.0,60.0,57.0,22.0,22.0,11.0,11.0,11.0,10.0,10.0,9.0,8.0,10.0,10.0,10.0,16.0,25.0,29.0,29.0,67.0,53.0,53.0,5.0,1.0,10.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,12.0,18.0,59.0,67.0,67.0,16.0,8.0,6.0,9.0,9.0,8.0,9.0,9.0,8.0,6.0,8.0,13.0,13.0,18.0,9.0,7.0,7.0,7.0,7.0,3.0,4.0,4.0,8.0,8.0,8.0,9.0,7.0,7.0,11.0,13.0,16.0,7.0,6.0,6.0,5.0,7.0,3.0,8.0,7.0,6.0,7.0,8.0,8.0,8.0,9.0,11.0,14.0,14.0,6.0,3.0,3.0,5.0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,7.0,8.0,9.0,11.0,12.0,12.0,4.0,3.0,3.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,8.0,8.0,10.0,11.0,12.0,13.0,4.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,7.0,8.0,8.0,9.0,10.0,12.0,14.0,1.0,8.0,8.0,7.0,7.0,6.0,5.0,6.0,6.0,5.0,7.0,9.0,10.0,10.0,12.0,13.0,12.0,8.0,8.0,7.0,7.0,7.0,4.0,3.0,6.0,5.0,5.0,8.0,10.0,10.0,10.0,12.0,10.0,7.0,8.0,8.0,8.0,8.0,7.0,3.0,3.0,3.0,5.0,5.0,8.0,10.0,10.0,10.0,10.0,9.0,5.0,7.0,7.0,7.0,5.0,5.0,4.0,4.0,3.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,9.0,4.0,4.0,6.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,6.0,4.0,3.0,3.0,3.0,4.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
MOD15A2H.A2022337.h12v09.006.2022352035726.Lai_500m,MOD15A2H,A2022337,Lat-1.719720006Lon-51.45899963Samp17Line17,2022352035726,60.0,60.0,60.0,15.0,17.0,59.0,11.0,7.0,9.0,15.0,15.0,15.0,58.0,58.0,58.0,70.0,61.0,60.0,60.0,60.0,16.0,15.0,59.0,18.0,16.0,16.0,24.0,24.0,15.0,58.0,58.0,58.0,61.0,61.0,60.0,60.0,60.0,62.0,55.0,60.0,64.0,16.0,11.0,24.0,24.0,24.0,9.0,70.0,70.0,70.0,70.0,60.0,60.0,8.0,55.0,56.0,56.0,20.0,15.0,15.0,11.0,11.0,11.0,12.0,70.0,70.0,63.0,60.0,60.0,60.0,62.0,62.0,62.0,12.0,64.0,64.0,17.0,11.0,11.0,11.0,12.0,70.0,70.0,63.0,54.0,13.0,61.0,61.0,62.0,62.0,15.0,13.0,12.0,22.0,22.0,22.0,22.0,29.0,29.0,12.0,11.0,33.0,8.0,6.0,61.0,60.0,60.0,31.0,31.0,31.0,63.0,70.0,22.0,29.0,29.0,29.0,29.0,63.0,63.0,66.0,6.0,66.0,66.0,60.0,60.0,31.0,31.0,60.0,63.0,63.0,60.0,60.0,60.0,60.0,60.0,63.0,66.0,2.0,66.0,62.0,17.0,60.0,60.0,60.0,60.0,59.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,66.0,60.0,65.0,66.0,60.0,60.0,60.0,64.0,64.0,61.0,29.0,42.0,32.0,32.0,60.0,60.0,65.0,66.0,60.0,60.0,66.0,60.0,60.0,60.0,60.0,60.0,60.0,63.0,63.0,5.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,52.0,56.0,26.0,60.0,60.0,60.0,63.0,63.0,12.0,12.0,60.0,66.0,66.0,60.0,60.0,60.0,60.0,60.0,60.0,44.0,21.0,21.0,11.0,12.0,63.0,63.0,29.0,59.0,62.0,59.0,60.0,60.0,58.0,58.0,58.0,60.0,60.0,24.0,14.0,1.0,1.0,18.0,13.0,13.0,30.0,57.0,59.0,59.0,58.0,58.0,58.0,58.0,59.0,70.0,38.0,31.0,3.0,3.0,1.0,18.0,25.0,43.0,57.0,62.0,59.0,59.0,57.0,57.0,57.0,59.0,60.0,60.0,60.0,60.0,18.0,56.0,60.0,60.0,60.0,59.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,56.0,53.0,53.0,61.0
MOD15A2H.A2022345.h12v09.006.2022360191148.Lai_500m,MOD15A2H,A2022345,Lat-1.719720006Lon-51.45899963Samp17Line17,2022360191148,7.0,42.0,43.0,60.0,56.0,39.0,37.0,37.0,45.0,13.0,10.0,49.0,41.0,30.0,59.0,25.0,49.0,52.0,42.0,42.0,43.0,62.0,50.0,10.0,8.0,56.0,56.0,7.0,57.0,6.0,49.0,59.0,64.0,49.0,41.0,48.0,48.0,24.0,23.0,56.0,57.0,59.0,49.0,62.0,48.0,12.0,6.0,6.0,30.0,30.0,62.0,41.0,48.0,48.0,23.0,23.0,62.0,57.0,48.0,56.0,62.0,56.0,29.0,70.0,70.0,32.0,46.0,46.0,44.0,41.0,41.0,58.0,62.0,62.0,40.0,61.0,56.0,59.0,9.0,37.0,70.0,70.0,62.0,10.0,10.0,45.0,65.0,65.0,8.0,8.0,58.0,58.0,61.0,68.0,57.0,65.0,33.0,7.0,12.0,59.0,10.0,10.0,60.0,60.0,70.0,11.0,40.0,40.0,70.0,59.0,66.0,66.0,56.0,56.0,11.0,4.0,59.0,32.0,19.0,55.0,60.0,60.0,43.0,42.0,49.0,49.0,66.0,61.0,59.0,58.0,47.0,47.0,21.0,21.0,62.0,32.0,20.0,43.0,59.0,59.0,14.0,47.0,47.0,42.0,47.0,62.0,44.0,45.0,40.0,6.0,69.0,43.0,56.0,23.0,10.0,16.0,5.0,14.0,9.0,9.0,10.0,61.0,39.0,40.0,40.0,24.0,24.0,12.0,16.0,24.0,16.0,7.0,29.0,29.0,16.0,12.0,17.0,12.0,11.0,11.0,24.0,24.0,28.0,2.0,9.0,9.0,3.0,41.0,41.0,39.0,39.0,10.0,40.0,40.0,5.0,5.0,5.0,6.0,45.0,35.0,25.0,8.0,6.0,2.0,41.0,46.0,50.0,12.0,12.0,8.0,8.0,5.0,10.0,66.0,62.0,62.0,65.0,45.0,11.0,11.0,11.0,13.0,37.0,11.0,11.0,11.0,49.0,61.0,12.0,12.0,7.0,7.0,2.0,2.0,56.0,31.0,4.0,6.0,38.0,38.0,48.0,11.0,11.0,10.0,49.0,61.0,12.0,7.0,7.0,7.0,47.0,56.0,41.0,7.0,37.0,61.0,61.0,1.0,49.0,3.0,38.0,31.0,31.0,21.0,4.0,4.0,4.0,31.0,31.0,45.0,29.0,29.0,5.0,61.0,5.0,59.0,54.0,54.0,31.0,31.0,23.0,62.0,53.0,53.0,6.0,10.0,5.0,13.0,9.0
MOD15A2H.A2022353.h12v09.006.2022363060212.Lai_500m,MOD15A2H,A2022353,Lat-1.719720006Lon-51.45899963Samp17Line17,2022363060212,7.0,62.0,70.0,40.0,40.0,40.0,9.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,59.0,59.0,59.0,7.0,7.0,40.0,10.0,10.0,7.0,7.0,2.0,2.0,6.0,6.0,3.0,10.0,9.0,59.0,59.0,55.0,7.0,7.0,7.0,7.0,9.0,7.0,6.0,6.0,5.0,5.0,43.0,43.0,10.0,10.0,38.0,59.0,55.0,8.0,8.0,7.0,9.0,9.0,8.0,8.0,7.0,6.0,33.0,33.0,18.0,18.0,10.0,38.0,38.0,37.0,5.0,8.0,8.0,8.0,8.0,7.0,8.0,5.0,5.0,3.0,17.0,17.0,8.0,6.0,41.0,44.0,44.0,9.0,9.0,7.0,8.0,8.0,8.0,8.0,5.0,5.0,9.0,43.0,43.0,8.0,8.0,12.0,12.0,11.0,63.0,56.0,7.0,7.0,7.0,12.0,11.0,12.0,12.0,26.0,26.0,26.0,8.0,8.0,22.0,11.0,11.0,63.0,56.0,56.0,26.0,46.0,52.0,52.0,24.0,12.0,26.0,26.0,10.0,10.0,10.0,6.0,11.0,11.0,63.0,70.0,45.0,45.0,43.0,23.0,70.0,24.0,24.0,26.0,26.0,32.0,32.0,32.0,5.0,30.0,62.0,62.0,64.0,36.0,36.0,51.0,14.0,14.0,23.0,23.0,28.0,28.0,32.0,32.0,14.0,31.0,31.0,62.0,62.0,66.0,55.0,55.0,51.0,21.0,21.0,8.0,23.0,28.0,28.0,32.0,32.0,10.0,31.0,48.0,59.0,59.0,24.0,15.0,55.0,21.0,6.0,9.0,8.0,8.0,31.0,31.0,38.0,38.0,13.0,49.0,65.0,67.0,67.0,56.0,11.0,8.0,7.0,7.0,7.0,8.0,8.0,35.0,35.0,31.0,38.0,1.0,42.0,48.0,42.0,19.0,19.0,4.0,4.0,7.0,7.0,7.0,8.0,8.0,35.0,35.0,31.0,31.0,1.0,12.0,44.0,42.0,25.0,25.0,4.0,4.0,3.0,5.0,8.0,8.0,8.0,17.0,17.0,30.0,30.0,2.0,32.0,44.0,45.0,23.0,23.0,11.0,11.0,6.0,12.0,2.0,3.0,6.0,6.0,6.0,3.0,30.0,3.0,32.0,32.0,35.0,25.0,25.0,11.0,11.0,16.0,12.0,12.0,3.0,6.0,6.0,6.0,5.0,4.0,50.0
MOD15A2H.A2022361.h12v09.006.2023006082533.Lai_500m,MOD15A2H,A2022361,Lat-1.719720006Lon-51.45899963Samp17Line17,2023006082533,16.0,8.0,8.0,8.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,6.0,5.0,16.0,8.0,8.0,8.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,6.0,6.0,6.0,19.0,12.0,12.0,12.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,6.0,1.0,6.0,11.0,11.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,6.0,11.0,11.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,9.0,11.0,11.0,7.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,7.0,7.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,6.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0
MOD15A2H.A2023001.h12v09.006.2023015002845.Lai_500m,MOD15A2H,A2023001,Lat-1.719720006Lon-51.45899963Samp17Line17,2023015002845,33.0,35.0,34.0,34.0,10.0,12.0,12.0,12.0,44.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,33.0,35.0,10.0,10.0,5.0,12.0,12.0,12.0,44.0,44.0,6.0,4.0,5.0,7.0,7.0,6.0,6.0,17.0,17.0,5.0,5.0,5.0,43.0,43.0,43.0,31.0,31.0,19.0,5.0,5.0,7.0,10.0,10.0,1.0,8.0,8.0,6.0,11.0,11.0,16.0,10.0,8.0,31.0,31.0,12.0,4.0,5.0,5.0,10.0,5.0,2.0,5.0,5.0,8.0,26.0,11.0,16.0,13.0,8.0,8.0,8.0,10.0,5.0,5.0,5.0,6.0,11.0,11.0,6.0,6.0,8.0,26.0,26.0,30.0,17.0,17.0,10.0,7.0,3.0,5.0,6.0,6.0,7.0,27.0,27.0,6.0,5.0,5.0,55.0,55.0,56.0,31.0,31.0,10.0,3.0,3.0,3.0,5.0,5.0,11.0,9.0,9.0,9.0,6.0,6.0,70.0,70.0,70.0,15.0,10.0,10.0,4.0,10.0,10.0,34.0,13.0,13.0,3.0,6.0,5.0,12.0,12.0,11.0,16.0,16.0,10.0,5.0,5.0,5.0,11.0,11.0,17.0,5.0,13.0,3.0,3.0,3.0,11.0,16.0,10.0,4.0,4.0,4.0,7.0,7.0,8.0,14.0,14.0,20.0,3.0,4.0,5.0,4.0,3.0,40.0,36.0,36.0,4.0,5.0,5.0,15.0,15.0,8.0,13.0,13.0,19.0,7.0,7.0,5.0,5.0,4.0,64.0,13.0,13.0,9.0,7.0,8.0,24.0,10.0,10.0,11.0,11.0,11.0,7.0,12.0,12.0,4.0,24.0,8.0,6.0,6.0,9.0,16.0,16.0,12.0,12.0,9.0,27.0,15.0,13.0,12.0,12.0,9.0,9.0,10.0,9.0,6.0,6.0,13.0,5.0,5.0,7.0,20.0,20.0,27.0,15.0,15.0,13.0,16.0,16.0,11.0,9.0,9.0,12.0,6.0,43.0,10.0,10.0,32.0,20.0,20.0,16.0,10.0,10.0,38.0,29.0,33.0,33.0,9.0,9.0,12.0,12.0,43.0,43.0,20.0,32.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,29.0,6.0,42.0,42.0,14.0,17.0,17.0,14.0,20.0,48.0,48.0,48.0,30.0,12.0,45.0,12.0,12.0,10.0,47.0
MOD15A2H.A2023009.h12v09.006.2023020001645.Lai_500m,MOD15A2H,A2023009,Lat-1.719720006Lon-51.45899963Samp17Line17,2023020001645,44.0,44.0,14.0,14.0,61.0,61.0,26.0,26.0,10.0,10.0,8.0,8.0,4.0,4.0,4.0,4.0,4.0,69.0,69.0,14.0,14.0,6.0,6.0,10.0,10.0,10.0,10.0,5.0,8.0,4.0,3.0,3.0,3.0,3.0,69.0,69.0,63.0,63.0,5.0,5.0,5.0,5.0,10.0,10.0,5.0,4.0,4.0,3.0,3.0,1.0,1.0,68.0,68.0,60.0,70.0,13.0,13.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,7.0,5.0,1.0,1.0,12.0,64.0,70.0,70.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,7.0,4.0,1.0,2.0,4.0,4.0,50.0,50.0,4.0,9.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,6.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,7.0,4.0,3.0,5.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,3.0,2.0,3.0,3.0,4.0
